DATAFLOW,LAST UPDATE,freq,na_item,ppp_cat,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,IE,2016,49800,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,IE,2017,53600,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,IE,2018,57500,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,IE,2019,59300,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,IE,2020,61600,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,IE,2021,70900,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,IE,2022,82400,p
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,IS,2000,24700,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,IS,2001,26400,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,IS,2002,26700,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,IS,2003,26900,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,IS,2004,29000,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,IS,2005,30600,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,IS,2006,31500,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,IS,2007,32800,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,IS,2008,33700,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,IS,2009,31500,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,IS,2010,30100,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,IS,2011,30500,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,IS,2012,31000,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,IS,2013,32000,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,IS,2014,33000,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,IS,2015,35400,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,IS,2016,37200,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,IS,2017,38200,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,IS,2018,38800,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,IS,2019,39600,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,IS,2020,35800,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,IS,2021,38700,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,IT,2000,22500,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,IT,2001,23200,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,IT,2002,23500,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,IT,2003,23900,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,IT,2004,24100,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,IT,2005,24600,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,IT,2006,25700,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,IT,2007,26800,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,IT,2008,27400,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,IT,2009,25900,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,IT,2010,26400,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,IT,2011,27000,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,IT,2012,26600,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,IT,2013,26200,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,IT,2014,26100,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,IT,2015,26700,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,IT,2016,28000,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,IT,2017,28800,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,IT,2018,29400,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,IT,2019,30200,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,IT,2020,28300,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,IT,2021,30900,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,IT,2022,33700,p
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,JP,2000,22700,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,JP,2001,23100,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,JP,2002,23500,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,JP,2003,24100,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,JP,2004,25200,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,JP,2005,26300,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,JP,2006,26700,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,JP,2007,27600,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,JP,2008,27400,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,JP,2009,25300,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,JP,2010,26700,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,JP,2011,27000,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,JP,2012,27800,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,JP,2013,28500,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,JP,2014,28300,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,JP,2015,29400,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,JP,2016,28200,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,JP,2017,28500,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,JP,2018,28700,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,JP,2019,28000,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,JP,2020,27400,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,JP,2021,28400,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,JP,2022,30000,p
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,LT,2000,7000,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,LT,2001,7800,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,LT,2002,8600,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,LT,2003,9900,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,LT,2004,10600,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,LT,2005,11900,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,LT,2006,13100,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,LT,2007,15100,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,LT,2008,16100,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,LT,2009,13700,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,LT,2010,15200,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,LT,2011,17100,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,LT,2012,18200,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,LT,2013,19300,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,LT,2014,20200,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,LT,2015,20700,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,LT,2016,21500,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,LT,2017,23200,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,LT,2018,24700,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,LT,2019,26400,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,LT,2020,26300,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,LT,2021,29000,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,LT,2022,31700,p
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,LU,2000,45700,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,LU,2001,46400,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,LU,2002,48000,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,LU,2003,49300,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,LU,2004,52800,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,LU,2005,56300,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,LU,2006,62700,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,LU,2007,67100,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,LU,2008,70500,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,LU,2009,65500,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,LU,2010,68300,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,LU,2011,70200,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,LU,2012,71300,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,LU,2013,72600,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,LU,2014,75200,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,LU,2015,77600,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,LU,2016,78500,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,LU,2017,78900,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,LU,2018,78900,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,LU,2019,78700,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,LU,2020,78500,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,LU,2021,87100,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,LU,2022,92000,p
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,LV,2000,6700,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,LV,2001,7500,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,LV,2002,8300,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,LV,2003,9100,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,LV,2004,10000,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,LV,2005,11400,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,LV,2006,12600,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,LV,2007,14400,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,LV,2008,15200,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,LV,2009,12900,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,LV,2010,13400,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,LV,2011,14300,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,LV,2012,15700,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,LV,2013,16300,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,LV,2014,17100,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,LV,2015,18000,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,LV,2016,18600,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,LV,2017,19700,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,LV,2018,20900,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,LV,2019,21700,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,LV,2020,21600,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,LV,2021,23300,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,LV,2022,26100,p
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,ME,2006,8300,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,ME,2007,9800,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,ME,2008,10700,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,ME,2009,9800,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,ME,2010,10300,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,ME,2011,10800,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,ME,2012,10200,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,ME,2013,10700,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,ME,2014,11000,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,ME,2015,11700,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,ME,2016,12600,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,ME,2017,13500,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,ME,2018,14600,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,ME,2019,15700,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,ME,2020,13400,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,ME,2021,15500,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,MK,2000,5100,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,MK,2001,5000,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,MK,2002,5200,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,MK,2003,5400,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,MK,2004,5900,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,MK,2005,6400,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,MK,2006,6900,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,MK,2007,7400,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,MK,2008,8200,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,MK,2009,8300,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,MK,2010,8600,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,MK,2011,8700,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,MK,2012,8800,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,MK,2013,9200,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,MK,2014,9600,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,MK,2015,10000,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,MK,2016,10500,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,MK,2017,10800,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,MK,2018,11400,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,MK,2019,11900,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,MK,2020,11300,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,MK,2021,13700,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,MT,2000,15300,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,MT,2001,15300,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,MT,2002,16100,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,MT,2003,17200,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,MT,2004,17600,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,MT,2005,18300,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,MT,2006,18500,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,MT,2007,19800,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,MT,2008,20600,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,MT,2009,20100,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,MT,2010,21700,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,MT,2011,21600,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,MT,2012,22300,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,MT,2013,23300,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,MT,2014,24600,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,MT,2015,26900,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,MT,2016,27600,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,MT,2017,29900,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,MT,2018,30900,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,MT,2019,32100,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,MT,2020,29200,
ESTAT:SDG_10_10(1.0),27/04/23 23:00:00,A,EXP_PPS_EU27_2020_HAB,GDP,PC,MT,2021,32400,
