Main Activity Sector Name,Country,Year,ETS information,Emissions Unit,ETS Information
20-99 All stationary installations,EU27,2009,1.1 Freely allocated allowances,t CO2-eq,1748 990 139.000
20-99 All stationary installations,EU27,2008,1.1 Freely allocated allowances,t CO2-eq,1736 538 886.000
20-99 All stationary installations,EU27,2007,1.1 Freely allocated allowances,t CO2-eq,1929 090 413.000
20-99 All stationary installations,EU27,2006,1.1 Freely allocated allowances,t CO2-eq,1857 978 823.000
20-99 All stationary installations,EU27,2005,1.1 Freely allocated allowances,t CO2-eq,1882 815 268.000
20-99 All stationary installations,EU27,2021,2. Verified emissions,t CO2-eq,1307 537 307.000
20-99 All stationary installations,EU27,2020,2. Verified emissions,t CO2-eq,1224 671 656.000
20-99 All stationary installations,EU27,2019,2. Verified emissions,t CO2-eq,1385 330 179.000
20-99 All stationary installations,EU27,2018,2. Verified emissions,t CO2-eq,1527 120 252.000
20-99 All stationary installations,EU27,2017,2. Verified emissions,t CO2-eq,1590 454 945.000
20-99 All stationary installations,EU27,2016,2. Verified emissions,t CO2-eq,1576 276 003.000
20-99 All stationary installations,EU27,2015,2. Verified emissions,t CO2-eq,1599 417 197.000
20-99 All stationary installations,EU27,2014,2. Verified emissions,t CO2-eq,1588 956 405.000
20-99 All stationary installations,EU27,2013,2. Verified emissions,t CO2-eq,1656 268 001.000
20-99 All stationary installations,EU27,2012,2. Verified emissions,t CO2-eq,1617 340 801.000
20-99 All stationary installations,EU27,2011,2. Verified emissions,t CO2-eq,1664 430 607.000
20-99 All stationary installations,EU27,2010,2. Verified emissions,t CO2-eq,1682 183 096.000
20-99 All stationary installations,EU27,2009,2. Verified emissions,t CO2-eq,1628 443 358.000
20-99 All stationary installations,EU27,2008,2. Verified emissions,t CO2-eq,1835 256 139.000
20-99 All stationary installations,EU27,2007,2. Verified emissions,t CO2-eq,1908 149 616.000
20-99 All stationary installations,EU27,2006,2. Verified emissions,t CO2-eq,1784 628 820.000
20-99 All stationary installations,EU27,2005,2. Verified emissions,t CO2-eq,1771 563 344.000
20-99 All stationary installations,EU27 + UK,2021,1.1 Freely allocated allowances,t CO2-eq,530 530 303.000
20-99 All stationary installations,EU27 + UK,2020,1.1 Freely allocated allowances,t CO2-eq,652 419 186.000
20-99 All stationary installations,EU27 + UK,2019,1.1 Freely allocated allowances,t CO2-eq,703 746 288.000
20-99 All stationary installations,EU27 + UK,2018,1.1 Freely allocated allowances,t CO2-eq,731 373 040.000
20-99 All stationary installations,EU27 + UK,2017,1.1 Freely allocated allowances,t CO2-eq,769 358 370.000
20-99 All stationary installations,EU27 + UK,2016,1.1 Freely allocated allowances,t CO2-eq,815 267 379.000
20-99 All stationary installations,EU27 + UK,2015,1.1 Freely allocated allowances,t CO2-eq,860 321 902.000
20-99 All stationary installations,EU27 + UK,2014,1.1 Freely allocated allowances,t CO2-eq,920 553 613.000
20-99 All stationary installations,EU27 + UK,2013,1.1 Freely allocated allowances,t CO2-eq,994 180 345.000
20-99 All stationary installations,EU27 + UK,2012,1.1 Freely allocated allowances,t CO2-eq,2045 564 273.000
20-99 All stationary installations,EU27 + UK,2011,1.1 Freely allocated allowances,t CO2-eq,2008 135 364.000
20-99 All stationary installations,EU27 + UK,2010,1.1 Freely allocated allowances,t CO2-eq,1989 874 084.000
20-99 All stationary installations,EU27 + UK,2009,1.1 Freely allocated allowances,t CO2-eq,1964 051 422.000
20-99 All stationary installations,EU27 + UK,2008,1.1 Freely allocated allowances,t CO2-eq,1950 380 508.000
20-99 All stationary installations,EU27 + UK,2007,1.1 Freely allocated allowances,t CO2-eq,2144 965 597.000
20-99 All stationary installations,EU27 + UK,2006,1.1 Freely allocated allowances,t CO2-eq,2063 984 117.000
20-99 All stationary installations,EU27 + UK,2005,1.1 Freely allocated allowances,t CO2-eq,2088 887 241.000
20-99 All stationary installations,EU27 + UK,2021,2. Verified emissions,t CO2-eq,1310 649 793.000
20-99 All stationary installations,EU27 + UK,2020,2. Verified emissions,t CO2-eq,1330 059 158.000
20-99 All stationary installations,EU27 + UK,2019,2. Verified emissions,t CO2-eq,1503 934 809.000
20-99 All stationary installations,EU27 + UK,2018,2. Verified emissions,t CO2-eq,1656 094 530.000
20-99 All stationary installations,EU27 + UK,2017,2. Verified emissions,t CO2-eq,1727 503 446.000
20-99 All stationary installations,EU27 + UK,2016,2. Verified emissions,t CO2-eq,1723 587 912.000
20-99 All stationary installations,EU27 + UK,2015,2. Verified emissions,t CO2-eq,1775 429 248.000
20-99 All stationary installations,EU27 + UK,2014,2. Verified emissions,t CO2-eq,1786 910 287.000
20-99 All stationary installations,EU27 + UK,2013,2. Verified emissions,t CO2-eq,1881 486 471.000
20-99 All stationary installations,EU27 + UK,2012,2. Verified emissions,t CO2-eq,1848 471 451.000
20-99 All stationary installations,EU27 + UK,2011,2. Verified emissions,t CO2-eq,1885 309 511.000
20-99 All stationary installations,EU27 + UK,2010,2. Verified emissions,t CO2-eq,1919 526 937.000
20-99 All stationary installations,EU27 + UK,2009,2. Verified emissions,t CO2-eq,1860 389 385.000
20-99 All stationary installations,EU27 + UK,2008,2. Verified emissions,t CO2-eq,2100 311 785.000
20-99 All stationary installations,EU27 + UK,2007,2. Verified emissions,t CO2-eq,2164 732 712.000
20-99 All stationary installations,EU27 + UK,2006,2. Verified emissions,t CO2-eq,2035 788 981.000
20-99 All stationary installations,EU27 + UK,2005,2. Verified emissions,t CO2-eq,2014 076 770.000
20-99 All stationary installations,Finland,2021,1.1 Freely allocated allowances,t CO2-eq,12 651 468.000
20-99 All stationary installations,Finland,2020,1.1 Freely allocated allowances,t CO2-eq,15 282 491.000
20-99 All stationary installations,Finland,2019,1.1 Freely allocated allowances,t CO2-eq,16 069 410.000
20-99 All stationary installations,Finland,2018,1.1 Freely allocated allowances,t CO2-eq,16 954 631.000
20-99 All stationary installations,Finland,2017,1.1 Freely allocated allowances,t CO2-eq,18 065 869.000
20-99 All stationary installations,Finland,2016,1.1 Freely allocated allowances,t CO2-eq,18 960 796.000
20-99 All stationary installations,Finland,2015,1.1 Freely allocated allowances,t CO2-eq,20 090 018.000
20-99 All stationary installations,Finland,2014,1.1 Freely allocated allowances,t CO2-eq,21 624 883.000
20-99 All stationary installations,Finland,2013,1.1 Freely allocated allowances,t CO2-eq,22 910 666.000
20-99 All stationary installations,Finland,2012,1.1 Freely allocated allowances,t CO2-eq,38 169 199.000
20-99 All stationary installations,Finland,2011,1.1 Freely allocated allowances,t CO2-eq,37 992 388.000
20-99 All stationary installations,Finland,2010,1.1 Freely allocated allowances,t CO2-eq,37 921 895.000
20-99 All stationary installations,Finland,2009,1.1 Freely allocated allowances,t CO2-eq,37 068 088.000
20-99 All stationary installations,Finland,2008,1.1 Freely allocated allowances,t CO2-eq,36 530 616.000
20-99 All stationary installations,Finland,2007,1.1 Freely allocated allowances,t CO2-eq,44 620 371.000
20-99 All stationary installations,Finland,2006,1.1 Freely allocated allowances,t CO2-eq,44 617 969.000
20-99 All stationary installations,Finland,2005,1.1 Freely allocated allowances,t CO2-eq,44 665 566.000
20-99 All stationary installations,Finland,2021,2. Verified emissions,t CO2-eq,20 311 898.000
20-99 All stationary installations,Finland,2020,2. Verified emissions,t CO2-eq,19 579 988.000
20-99 All stationary installations,Finland,2019,2. Verified emissions,t CO2-eq,23 242 605.000
20-99 All stationary installations,Finland,2018,2. Verified emissions,t CO2-eq,26 170 958.000
20-99 All stationary installations,Finland,2017,2. Verified emissions,t CO2-eq,25 043 529.000
20-99 All stationary installations,Finland,2016,2. Verified emissions,t CO2-eq,27 121 158.000
20-99 All stationary installations,Finland,2015,2. Verified emissions,t CO2-eq,25 345 390.000
20-99 All stationary installations,Finland,2014,2. Verified emissions,t CO2-eq,28 630 658.000
20-99 All stationary installations,Finland,2013,2. Verified emissions,t CO2-eq,31 344 430.000
20-99 All stationary installations,Finland,2012,2. Verified emissions,t CO2-eq,29 504 184.000
20-99 All stationary installations,Finland,2011,2. Verified emissions,t CO2-eq,35 089 924.000
20-99 All stationary installations,Finland,2010,2. Verified emissions,t CO2-eq,41 297 856.000
20-99 All stationary installations,Finland,2009,2. Verified emissions,t CO2-eq,34 354 708.000
20-99 All stationary installations,Finland,2008,2. Verified emissions,t CO2-eq,36 163 966.000
20-99 All stationary installations,Finland,2007,2. Verified emissions,t CO2-eq,42 541 345.000
20-99 All stationary installations,Finland,2006,2. Verified emissions,t CO2-eq,44 621 436.000
20-99 All stationary installations,Finland,2005,2. Verified emissions,t CO2-eq,33 099 647.000
20-99 All stationary installations,France,2021,1.1 Freely allocated allowances,t CO2-eq,55 688 804.000
20-99 All stationary installations,France,2020,1.1 Freely allocated allowances,t CO2-eq,64 238 057.000
20-99 All stationary installations,France,2019,1.1 Freely allocated allowances,t CO2-eq,66 235 649.000
20-99 All stationary installations,France,2018,1.1 Freely allocated allowances,t CO2-eq,67 485 756.000
20-99 All stationary installations,France,2017,1.1 Freely allocated allowances,t CO2-eq,70 789 661.000
20-99 All stationary installations,France,2016,1.1 Freely allocated allowances,t CO2-eq,75 314 171.000
20-99 All stationary installations,France,2015,1.1 Freely allocated allowances,t CO2-eq,77 484 779.000
20-99 All stationary installations,France,2014,1.1 Freely allocated allowances,t CO2-eq,80 390 689.000
20-99 All stationary installations,France,2013,1.1 Freely allocated allowances,t CO2-eq,82 511 887.000
20-99 All stationary installations,France,2012,1.1 Freely allocated allowances,t CO2-eq,139 940 056.000
20-99 All stationary installations,France,2011,1.1 Freely allocated allowances,t CO2-eq,139 476 622.000
20-99 All stationary installations,France,2010,1.1 Freely allocated allowances,t CO2-eq,138 643 868.000
20-99 All stationary installations,France,2009,1.1 Freely allocated allowances,t CO2-eq,128 565 763.000
20-99 All stationary installations,France,2008,1.1 Freely allocated allowances,t CO2-eq,129 568 044.000
20-99 All stationary installations,France,2007,1.1 Freely allocated allowances,t CO2-eq,149 775 970.000
20-99 All stationary installations,France,2006,1.1 Freely allocated allowances,t CO2-eq,149 966 891.000
20-99 All stationary installations,France,2005,1.1 Freely allocated allowances,t CO2-eq,150 412 090.000
20-99 All stationary installations,France,2021,2. Verified emissions,t CO2-eq,87 045 332.000
20-99 All stationary installations,France,2020,2. Verified emissions,t CO2-eq,82 135 182.000
20-99 All stationary installations,France,2019,2. Verified emissions,t CO2-eq,94 303 927.000
20-99 All stationary installations,France,2018,2. Verified emissions,t CO2-eq,97 489 683.000
20-99 All stationary installations,France,2017,2. Verified emissions,t CO2-eq,106 842 018.000
20-99 All stationary installations,France,2016,2. Verified emissions,t CO2-eq,101 715 243.000
20-99 All stationary installations,France,2015,2. Verified emissions,t CO2-eq,99 694 769.000
20-99 All stationary installations,France,2014,2. Verified emissions,t CO2-eq,100 273 317.000
20-99 All stationary installations,France,2013,2. Verified emissions,t CO2-eq,114 589 342.000
20-99 All stationary installations,France,2012,2. Verified emissions,t CO2-eq,103 660 840.000
20-99 All stationary installations,France,2011,2. Verified emissions,t CO2-eq,105 575 300.000
20-99 All stationary installations,France,2010,2. Verified emissions,t CO2-eq,115 543 172.000
20-99 All stationary installations,France,2009,2. Verified emissions,t CO2-eq,111 092 554.000
20-99 All stationary installations,France,2008,2. Verified emissions,t CO2-eq,124 129 806.000
20-99 All stationary installations,France,2007,2. Verified emissions,t CO2-eq,126 634 815.000
20-99 All stationary installations,France,2006,2. Verified emissions,t CO2-eq,126 979 057.000
20-99 All stationary installations,France,2005,2. Verified emissions,t CO2-eq,131 263 794.000
20-99 All stationary installations,Germany,2021,1.1 Freely allocated allowances,t CO2-eq,124 423 416.000
20-99 All stationary installations,Germany,2020,1.1 Freely allocated allowances,t CO2-eq,136 462 871.000
20-99 All stationary installations,Germany,2019,1.1 Freely allocated allowances,t CO2-eq,141 100 112.000
20-99 All stationary installations,Germany,2018,1.1 Freely allocated allowances,t CO2-eq,146 016 696.000
20-99 All stationary installations,Germany,2017,1.1 Freely allocated allowances,t CO2-eq,150 139 118.000
20-99 All stationary installations,Germany,2016,1.1 Freely allocated allowances,t CO2-eq,154 697 039.000
20-99 All stationary installations,Germany,2015,1.1 Freely allocated allowances,t CO2-eq,158 867 783.000
20-99 All stationary installations,Germany,2014,1.1 Freely allocated allowances,t CO2-eq,164 992 668.000
20-99 All stationary installations,Germany,2013,1.1 Freely allocated allowances,t CO2-eq,169 530 393.000
20-99 All stationary installations,Germany,2012,1.1 Freely allocated allowances,t CO2-eq,424 480 598.000
20-99 All stationary installations,Germany,2011,1.1 Freely allocated allowances,t CO2-eq,400 773 158.000
20-99 All stationary installations,Germany,2010,1.1 Freely allocated allowances,t CO2-eq,400 493 382.000
20-99 All stationary installations,Germany,2009,1.1 Freely allocated allowances,t CO2-eq,391 714 624.000
20-99 All stationary installations,Germany,2008,1.1 Freely allocated allowances,t CO2-eq,388 759 381.000
20-99 All stationary installations,Germany,2007,1.1 Freely allocated allowances,t CO2-eq,497 302 479.000
20-99 All stationary installations,Germany,2006,1.1 Freely allocated allowances,t CO2-eq,495 488 263.000
20-99 All stationary installations,Germany,2005,1.1 Freely allocated allowances,t CO2-eq,493 482 295.000
20-99 All stationary installations,Germany,2021,2. Verified emissions,t CO2-eq,355 082 261.000
20-99 All stationary installations,Germany,2020,2. Verified emissions,t CO2-eq,320 279 606.000
20-99 All stationary installations,Germany,2019,2. Verified emissions,t CO2-eq,363 314 107.000
20-99 All stationary installations,Germany,2018,2. Verified emissions,t CO2-eq,422 841 056.000
20-99 All stationary installations,Germany,2017,2. Verified emissions,t CO2-eq,437 607 319.000
20-99 All stationary installations,Germany,2016,2. Verified emissions,t CO2-eq,452 807 470.000
20-99 All stationary installations,Germany,2015,2. Verified emissions,t CO2-eq,455 614 228.000
20-99 All stationary installations,Germany,2014,2. Verified emissions,t CO2-eq,461 239 388.000
20-99 All stationary installations,Germany,2013,2. Verified emissions,t CO2-eq,481 031 920.000
20-99 All stationary installations,Germany,2012,2. Verified emissions,t CO2-eq,452 594 544.000
20-99 All stationary installations,Germany,2011,2. Verified emissions,t CO2-eq,450 351 343.000
20-99 All stationary installations,Germany,2010,2. Verified emissions,t CO2-eq,454 864 599.000
20-99 All stationary installations,Germany,2009,2. Verified emissions,t CO2-eq,428 294 502.000
20-99 All stationary installations,Germany,2008,2. Verified emissions,t CO2-eq,472 853 534.000
20-99 All stationary installations,Germany,2007,2. Verified emissions,t CO2-eq,487 148 432.000
20-99 All stationary installations,Germany,2006,2. Verified emissions,t CO2-eq,478 074 868.000
20-99 All stationary installations,Germany,2005,2. Verified emissions,t CO2-eq,475 051 535.000
20-99 All stationary installations,Greece,2021,1.1 Freely allocated allowances,t CO2-eq,10 894 665.000
20-99 All stationary installations,Greece,2020,1.1 Freely allocated allowances,t CO2-eq,13 389 027.000
20-99 All stationary installations,Greece,2019,1.1 Freely allocated allowances,t CO2-eq,13 726 877.000
20-99 All stationary installations,Greece,2018,1.1 Freely allocated allowances,t CO2-eq,13 957 456.000
20-99 All stationary installations,Greece,2017,1.1 Freely allocated allowances,t CO2-eq,14 212 389.000
20-99 All stationary installations,Greece,2016,1.1 Freely allocated allowances,t CO2-eq,14 296 259.000
20-99 All stationary installations,Greece,2015,1.1 Freely allocated allowances,t CO2-eq,14 588 921.000
20-99 All stationary installations,Greece,2014,1.1 Freely allocated allowances,t CO2-eq,14 653 644.000
20-99 All stationary installations,Greece,2013,1.1 Freely allocated allowances,t CO2-eq,15 030 093.000
20-99 All stationary installations,Greece,2012,1.1 Freely allocated allowances,t CO2-eq,65 200 733.000
20-99 All stationary installations,Greece,2011,1.1 Freely allocated allowances,t CO2-eq,66 015 014.000
20-99 All stationary installations,Greece,2010,1.1 Freely allocated allowances,t CO2-eq,64 649 046.000
20-99 All stationary installations,Greece,2009,1.1 Freely allocated allowances,t CO2-eq,63 246 705.000
20-99 All stationary installations,Greece,2008,1.1 Freely allocated allowances,t CO2-eq,63 685 092.000
20-99 All stationary installations,Greece,2007,1.1 Freely allocated allowances,t CO2-eq,71 162 432.000
20-99 All stationary installations,Greece,2006,1.1 Freely allocated allowances,t CO2-eq,71 162 432.000
20-99 All stationary installations,Greece,2005,1.1 Freely allocated allowances,t CO2-eq,71 162 432.000
20-99 All stationary installations,Greece,2021,2. Verified emissions,t CO2-eq,33 250 959.000
20-99 All stationary installations,Greece,2020,2. Verified emissions,t CO2-eq,31 728 304.000
20-99 All stationary installations,Greece,2019,2. Verified emissions,t CO2-eq,40 476 026.000
20-99 All stationary installations,Greece,2018,2. Verified emissions,t CO2-eq,47 105 832.000
20-99 All stationary installations,Greece,2017,2. Verified emissions,t CO2-eq,49 572 075.000
20-99 All stationary installations,Greece,2016,2. Verified emissions,t CO2-eq,46 299 722.000
20-99 All stationary installations,Greece,2015,2. Verified emissions,t CO2-eq,49 876 100.000
20-99 All stationary installations,Greece,2014,2. Verified emissions,t CO2-eq,55 372 015.000
20-99 All stationary installations,Greece,2013,2. Verified emissions,t CO2-eq,58 632 976.000
20-99 All stationary installations,Greece,2012,2. Verified emissions,t CO2-eq,61 440 385.000
20-99 All stationary installations,Greece,2011,2. Verified emissions,t CO2-eq,58 838 181.000
20-99 All stationary installations,Greece,2010,2. Verified emissions,t CO2-eq,59 939 996.000
20-99 All stationary installations,Greece,2009,2. Verified emissions,t CO2-eq,63 661 572.000
20-99 All stationary installations,Greece,2008,2. Verified emissions,t CO2-eq,69 853 893.000
20-99 All stationary installations,Greece,2007,2. Verified emissions,t CO2-eq,72 717 011.000
20-99 All stationary installations,Greece,2006,2. Verified emissions,t CO2-eq,69 965 151.000
20-99 All stationary installations,Greece,2005,2. Verified emissions,t CO2-eq,71 267 752.000
20-99 All stationary installations,Hungary,2021,1.1 Freely allocated allowances,t CO2-eq,8 435 312.000
20-99 All stationary installations,Hungary,2020,1.1 Freely allocated allowances,t CO2-eq,9 247 552.000
20-99 All stationary installations,Hungary,2019,1.1 Freely allocated allowances,t CO2-eq,9 554 457.000
20-99 All stationary installations,Hungary,2018,1.1 Freely allocated allowances,t CO2-eq,9 852 632.000
20-99 All stationary installations,Hungary,2017,1.1 Freely allocated allowances,t CO2-eq,10 037 502.000
20-99 All stationary installations,Hungary,2016,1.1 Freely allocated allowances,t CO2-eq,10 187 692.000
20-99 All stationary installations,Hungary,2015,1.1 Freely allocated allowances,t CO2-eq,10 360 373.000
20-99 All stationary installations,Hungary,2014,1.1 Freely allocated allowances,t CO2-eq,9 974 571.000
20-99 All stationary installations,Hungary,2013,1.1 Freely allocated allowances,t CO2-eq,18 029 782.000
20-99 All stationary installations,Hungary,2012,1.1 Freely allocated allowances,t CO2-eq,24 696 093.000
20-99 All stationary installations,Hungary,2011,1.1 Freely allocated allowances,t CO2-eq,24 949 081.000
20-99 All stationary installations,Hungary,2010,1.1 Freely allocated allowances,t CO2-eq,25 699 190.000
20-99 All stationary installations,Hungary,2009,1.1 Freely allocated allowances,t CO2-eq,23 600 016.000
20-99 All stationary installations,Hungary,2008,1.1 Freely allocated allowances,t CO2-eq,25 119 629.000
20-99 All stationary installations,Hungary,2007,1.1 Freely allocated allowances,t CO2-eq,30 236 166.000
20-99 All stationary installations,Hungary,2006,1.1 Freely allocated allowances,t CO2-eq,30 236 166.000
20-99 All stationary installations,Hungary,2005,1.1 Freely allocated allowances,t CO2-eq,30 236 166.000
20-99 All stationary installations,Hungary,2021,2. Verified emissions,t CO2-eq,17 615 142.000
20-99 All stationary installations,Hungary,2020,2. Verified emissions,t CO2-eq,18 907 881.000
20-99 All stationary installations,Hungary,2019,2. Verified emissions,t CO2-eq,19 530 507.000
20-99 All stationary installations,Hungary,2018,2. Verified emissions,t CO2-eq,20 054 307.000
20-99 All stationary installations,Hungary,2017,2. Verified emissions,t CO2-eq,20 642 090.000
20-99 All stationary installations,Hungary,2016,2. Verified emissions,t CO2-eq,19 400 528.000
20-99 All stationary installations,Hungary,2015,2. Verified emissions,t CO2-eq,19 649 901.000
20-99 All stationary installations,Hungary,2014,2. Verified emissions,t CO2-eq,18 820 042.000
20-99 All stationary installations,Hungary,2013,2. Verified emissions,t CO2-eq,19 132 898.000
20-99 All stationary installations,Hungary,2012,2. Verified emissions,t CO2-eq,21 265 823.000
20-99 All stationary installations,Hungary,2011,2. Verified emissions,t CO2-eq,22 469 975.000
20-99 All stationary installations,Hungary,2010,2. Verified emissions,t CO2-eq,22 991 711.000
20-99 All stationary installations,Hungary,2009,2. Verified emissions,t CO2-eq,22 401 259.000
20-99 All stationary installations,Hungary,2008,2. Verified emissions,t CO2-eq,27 236 610.000
20-99 All stationary installations,Hungary,2007,2. Verified emissions,t CO2-eq,26 836 758.000
20-99 All stationary installations,Hungary,2006,2. Verified emissions,t CO2-eq,25 845 908.000
20-99 All stationary installations,Hungary,2005,2. Verified emissions,t CO2-eq,26 161 642.000
20-99 All stationary installations,Iceland,2021,1.1 Freely allocated allowances,t CO2-eq,1 723 669.000
20-99 All stationary installations,Iceland,2020,1.1 Freely allocated allowances,t CO2-eq,1 405 547.000
20-99 All stationary installations,Iceland,2019,1.1 Freely allocated allowances,t CO2-eq,1 482 546.000
20-99 All stationary installations,Iceland,2018,1.1 Freely allocated allowances,t CO2-eq,1 399 965.000
20-99 All stationary installations,Iceland,2017,1.1 Freely allocated allowances,t CO2-eq,1 427 808.000
20-99 All stationary installations,Iceland,2016,1.1 Freely allocated allowances,t CO2-eq,1 455 382.000
20-99 All stationary installations,Iceland,2015,1.1 Freely allocated allowances,t CO2-eq,1 482 664.000
20-99 All stationary installations,Iceland,2014,1.1 Freely allocated allowances,t CO2-eq,1 509 661.000
20-99 All stationary installations,Iceland,2013,1.1 Freely allocated allowances,t CO2-eq,1 536 345.000
20-99 All stationary installations,Iceland,2021,2. Verified emissions,t CO2-eq,1 843 588.000
20-99 All stationary installations,Iceland,2020,2. Verified emissions,t CO2-eq,1 780 064.000
20-99 All stationary installations,Iceland,2019,2. Verified emissions,t CO2-eq,1 812 708.000
20-99 All stationary installations,Iceland,2018,2. Verified emissions,t CO2-eq,1 854 685.000
20-99 All stationary installations,Iceland,2017,2. Verified emissions,t CO2-eq,1 831 667.000
20-99 All stationary installations,Iceland,2016,2. Verified emissions,t CO2-eq,1 780 965.000
20-99 All stationary installations,Iceland,2015,2. Verified emissions,t CO2-eq,1 812 042.000
20-99 All stationary installations,Iceland,2014,2. Verified emissions,t CO2-eq,1 754 945.000
20-99 All stationary installations,Iceland,2013,2. Verified emissions,t CO2-eq,1 779 881.000
20-99 All stationary installations,Ireland,2021,1.1 Freely allocated allowances,t CO2-eq,3 900 495.000
20-99 All stationary installations,Ireland,2020,1.1 Freely allocated allowances,t CO2-eq,4 729 305.000
20-99 All stationary installations,Ireland,2019,1.1 Freely allocated allowances,t CO2-eq,4 855 184.000
20-99 All stationary installations,Ireland,2018,1.1 Freely allocated allowances,t CO2-eq,4 986 109.000
20-99 All stationary installations,Ireland,2017,1.1 Freely allocated allowances,t CO2-eq,5 124 841.000
20-99 All stationary installations,Ireland,2016,1.1 Freely allocated allowances,t CO2-eq,5 271 502.000
20-99 All stationary installations,Ireland,2015,1.1 Freely allocated allowances,t CO2-eq,5 320 682.000
20-99 All stationary installations,Ireland,2014,1.1 Freely allocated allowances,t CO2-eq,4 734 181.000
20-99 All stationary installations,Ireland,2013,1.1 Freely allocated allowances,t CO2-eq,5 264 456.000
20-99 All stationary installations,Ireland,2012,1.1 Freely allocated allowances,t CO2-eq,21 751 579.000
20-99 All stationary installations,Ireland,2011,1.1 Freely allocated allowances,t CO2-eq,21 575 952.000
20-99 All stationary installations,Ireland,2010,1.1 Freely allocated allowances,t CO2-eq,21 041 823.000
20-99 All stationary installations,Ireland,2009,1.1 Freely allocated allowances,t CO2-eq,19 952 251.000
20-99 All stationary installations,Ireland,2008,1.1 Freely allocated allowances,t CO2-eq,19 971 011.000
20-99 All stationary installations,Ireland,2007,1.1 Freely allocated allowances,t CO2-eq,19 240 229.000
20-99 All stationary installations,Ireland,2006,1.1 Freely allocated allowances,t CO2-eq,19 237 593.000
20-99 All stationary installations,Ireland,2005,1.1 Freely allocated allowances,t CO2-eq,19 236 747.000
20-99 All stationary installations,Ireland,2021,2. Verified emissions,t CO2-eq,15 320 017.000
20-99 All stationary installations,Ireland,2020,2. Verified emissions,t CO2-eq,13 296 424.000
20-99 All stationary installations,Ireland,2019,2. Verified emissions,t CO2-eq,14 162 311.000
20-99 All stationary installations,Ireland,2018,2. Verified emissions,t CO2-eq,15 527 076.000
20-99 All stationary installations,Ireland,2017,2. Verified emissions,t CO2-eq,16 895 726.000
20-99 All stationary installations,Ireland,2016,2. Verified emissions,t CO2-eq,17 738 632.000
20-99 All stationary installations,Ireland,2015,2. Verified emissions,t CO2-eq,16 828 719.000
20-99 All stationary installations,Ireland,2014,2. Verified emissions,t CO2-eq,15 962 536.000
20-99 All stationary installations,Ireland,2013,2. Verified emissions,t CO2-eq,15 694 759.000
20-99 All stationary installations,Ireland,2012,2. Verified emissions,t CO2-eq,16 896 866.000
20-99 All stationary installations,Ireland,2011,2. Verified emissions,t CO2-eq,15 770 748.000
20-99 All stationary installations,Ireland,2010,2. Verified emissions,t CO2-eq,17 374 051.000
20-99 All stationary installations,Ireland,2009,2. Verified emissions,t CO2-eq,17 216 080.000
20-99 All stationary installations,Ireland,2008,2. Verified emissions,t CO2-eq,20 382 527.000
20-99 All stationary installations,Ireland,2007,2. Verified emissions,t CO2-eq,21 246 399.000
20-99 All stationary installations,Ireland,2006,2. Verified emissions,t CO2-eq,21 705 439.000
20-99 All stationary installations,Ireland,2005,2. Verified emissions,t CO2-eq,22 441 091.000
20-99 All stationary installations,Italy,2021,1.1 Freely allocated allowances,t CO2-eq,45 532 575.000
20-99 All stationary installations,Italy,2020,1.1 Freely allocated allowances,t CO2-eq,58 326 372.000
20-99 All stationary installations,Italy,2019,1.1 Freely allocated allowances,t CO2-eq,64 661 444.000
20-99 All stationary installations,Italy,2018,1.1 Freely allocated allowances,t CO2-eq,67 477 277.000
20-99 All stationary installations,Italy,2017,1.1 Freely allocated allowances,t CO2-eq,68 937 083.000
20-99 All stationary installations,Italy,2016,1.1 Freely allocated allowances,t CO2-eq,70 872 198.000
20-99 All stationary installations,Italy,2015,1.1 Freely allocated allowances,t CO2-eq,72 502 773.000
20-99 All stationary installations,Italy,2014,1.1 Freely allocated allowances,t CO2-eq,78 321 142.000
20-99 All stationary installations,Italy,2013,1.1 Freely allocated allowances,t CO2-eq,86 819 074.000
20-99 All stationary installations,Italy,2012,1.1 Freely allocated allowances,t CO2-eq,192 711 524.000
20-99 All stationary installations,Italy,2011,1.1 Freely allocated allowances,t CO2-eq,195 328 063.000
20-99 All stationary installations,Italy,2010,1.1 Freely allocated allowances,t CO2-eq,199 971 427.000
20-99 All stationary installations,Italy,2009,1.1 Freely allocated allowances,t CO2-eq,209 006 956.000
20-99 All stationary installations,Italy,2008,1.1 Freely allocated allowances,t CO2-eq,212 199 890.000
20-99 All stationary installations,Italy,2007,1.1 Freely allocated allowances,t CO2-eq,203 255 077.000
20-99 All stationary installations,Italy,2006,1.1 Freely allocated allowances,t CO2-eq,205 050 245.000
20-99 All stationary installations,Italy,2005,1.1 Freely allocated allowances,t CO2-eq,216 150 241.000
20-99 All stationary installations,Italy,2021,2. Verified emissions,t CO2-eq,131 446 562.000
20-99 All stationary installations,Italy,2020,2. Verified emissions,t CO2-eq,126 028 578.000
20-99 All stationary installations,Italy,2019,2. Verified emissions,t CO2-eq,140 942 002.000
20-99 All stationary installations,Italy,2018,2. Verified emissions,t CO2-eq,146 482 048.000
20-99 All stationary installations,Italy,2017,2. Verified emissions,t CO2-eq,155 331 759.000
20-99 All stationary installations,Italy,2016,2. Verified emissions,t CO2-eq,154 956 291.000
20-99 All stationary installations,Italy,2015,2. Verified emissions,t CO2-eq,156 206 307.000
